0,0.000000
1,538320.000000
2,0.000000
3,2.000000
4,428.000000
5,107190.000000
6,11958.000000
7,276.000000
8,0.000000
9,28086.000000
10,1044.000000
11,4886.000000
12,66.000000
13,23854.000000
14,0.000000
15,30536.000000
16,18270.000000
17,0.000000
18,0.000000
19,0.000000
20,0.000000
21,25402.000000
22,0.000000
23,0.000000
24,0.000000
25,0.000000
26,0.000000
27,140450.000000
28,0.000000
29,0.000000
30,0.000000
31,86.000000
32,0.000000
33,0.000000
34,0.000000
35,0.000000
36,0.000000
37,0.000000
38,0.000000
39,334674.000000
40,0.000000
41,13986.000000
42,0.000000
43,0.000000
44,2552.000000
45,1108.000000
46,447146.000000
47,0.000000
48,0.000000
49,2.000000
50,60.000000
51,130.000000
52,0.000000
53,316416.000000
54,1037050.000000
55,90756.000000
56,1713040.000000
57,0.000000
58,0.000000
59,22410.000000
60,890.000000
61,0.000000
62,5674.000000
63,0.000000
64,0.000000
65,0.000000
66,0.000000
67,0.000000
68,0.000000
69,14252.000000
70,0.000000
71,0.000000
72,453314.000000
73,210674.000000
74,779488.000000
75,303060.000000
76,2957390.000000
77,0.000000
78,2188296.000000
79,623012.000000
80,530302.000000
81,185800.000000
82,1429442.000000
83,251094.000000
84,29142.000000
85,22050.000000
86,202690.000000
87,45942.000000
88,235052.000000
89,253559.500000
90,350266.000000
91,287584.000000
92,60142.000000
93,822986.000000
94,206.000000
95,564152.000000
96,26.000000
97,13372.000000
98,0.000000
99,1054.000000
100,0.000000
101,492016.000000
102,1760406.000000
103,0.000000
104,0.000000
105,0.000000
106,1980484.000000
107,928186.000000
108,16398.000000
109,500376.000000
110,0.000000
111,242354.000000
112,35590.000000
113,2416.000000
114,2276138.000000
115,92384.000000
116,175338.000000
117,0.000000
118,23862.000000
119,19882.000000
120,152.000000
121,82312.000000
122,112208.000000
123,12216.000000
124,0.000000
125,31928.000000
126,2720.000000
127,3058387.000000
128,81116.000000
129,0.000000
130,0.000000
131,127872.000000
132,11278.000000
133,99678.000000
134,505396.000000
135,134.000000
136,1395200.000000
137,148.000000
138,75204.000000
139,0.000000
140,8923700.000000
141,1178.000000
142,0.000000
143,303454.000000
144,91406.000000
145,75556.000000
146,407606.500000
147,265324.000000
148,0.000000
149,44034.000000
150,234.000000
151,404614.000000
152,0.000000
153,6.000000
154,5502.000000
155,636388.000000
156,55696.000000
157,9770.000000
158,0.000000
159,1378.000000
160,564.000000
161,0.000000
162,66.000000
163,15912.000000
164,110212.000000
165,301248.000000
166,21104.000000
167,0.000000
168,172048.000000
169,4580.000000
170,0.000000
171,254232.000000
172,265244.000000
173,49586.000000
174,146712.000000
175,1284926.000000
176,2.000000
177,9864.000000
178,514.000000
179,0.000000
180,356180.000000
181,0.000000
182,0.000000
183,17068.000000
184,122056.000000
185,35642.000000
186,251461.000000
187,6938.000000
188,1208093.000000
189,39970.000000
190,0.000000
191,21426.000000
192,720660.000000
193,36168.000000
194,183604.000000
195,5246118.000000
196,1080.000000
197,22424.000000
198,38786.000000
199,0.000000
200,1385080.000000
201,0.000000
202,0.000000
203,1646.000000
204,86.000000
205,122890.000000
206,34846.000000
207,149324.000000
208,0.000000
209,0.000000
210,0.000000
211,0.000000
212,62430.000000
213,2920850.000000
214,0.000000
215,424572.000000
216,0.000000
217,56344.000000
218,58206.000000
219,22868.000000
220,60424.000000
221,134654.000000
222,0.000000
223,29970.000000
224,46798.000000
225,486074.000000
226,9274.000000
227,5600.000000
228,138862.000000
229,349974.000000
230,3428.000000
231,0.000000
232,388744.000000
233,407554.000000
234,166576.000000
235,167692.000000
236,37604.000000
237,18538.000000
238,0.000000
239,236544.000000
240,278188.000000
241,840187.000000
242,35498.000000
243,478808.000000
244,271680.000000
245,56592.000000
246,11976.000000
247,0.000000
248,0.000000
249,804.000000
250,191888.000000
251,22672.000000
252,61594.000000
253,0.000000
254,136234.000000
255,611196.000000
256,0.000000
257,0.000000
258,0.000000
259,0.000000
260,2358.000000
261,179888.000000
262,0.000000
263,211046.000000
264,81224.000000
265,1410535.000000
266,0.000000
267,261700.000000
268,0.000000
269,103420.000000
270,0.000000
271,62744.000000
272,328.000000
273,1171290.000000
274,109640.000000
275,0.000000
276,0.000000
277,72614.000000
278,0.000000
279,42052.000000
280,139864.000000
281,25284.000000
282,0.000000
283,0.000000
284,58348.000000
285,0.000000
286,492820.000000
287,60188.000000
288,3462.000000
289,6536.000000
290,134586.000000
291,44356.000000
292,2202081.000000
293,125238.000000
294,0.000000
295,40154.000000
296,90032.000000
297,5242.000000
298,0.000000
299,265928.000000
300,209608.000000
301,1119900.000000
302,0.000000
303,0.000000
304,0.000000
305,6116.000000
306,8096.000000
307,7342.000000
308,314460.000000
309,10084.000000
310,0.000000
311,3468.000000
312,20004.000000
313,162162.000000
314,507374.000000
315,101382.000000
316,263990.000000
317,0.000000
318,9080.000000
319,91548.000000
320,30170.000000
321,0.000000
322,3834.000000
323,0.000000
324,62536.000000
325,0.000000
326,273902.000000
327,0.000000
328,0.000000
329,82.000000
330,332.000000
331,35172.000000
332,0.000000
333,0.000000
334,0.000000
335,74256.000000
336,316338.000000
337,0.000000
338,25026.000000
339,74824.000000
340,274854.000000
341,11404.000000
342,349774.000000
343,243042.000000
344,130552.000000
345,180234.000000
346,22102.000000
347,31158.000000
348,1442.000000
349,1392.000000
350,0.000000
351,0.000000
352,0.000000
353,616452.000000
354,85354.000000
355,533972.500000
356,0.000000
357,136354.000000
358,19518.000000
359,0.000000
360,1105868.000000
361,0.000000
362,14254.000000
363,11116.000000
364,33732.000000
365,0.000000
366,15968.000000
367,706802.000000
368,34456.000000
369,0.000000
370,4584458.000000
371,960.000000
372,18776.000000
